Pair Number,System A,System B,BLEU Score A,BLEU p-value A,BLEU Mean A,BLEU CI A,BLEU Score B,BLEU p-value B,BLEU Mean B,BLEU CI B,Significant
443,Baseline: results/text-simplification/nts_test_selected/result_nts_search_2_epoch13_10.27.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_14_epoch12_10.49.t7_5_h1,87.21526223812337,,87.22452761764137,2.4472458128187426,85.07422738199156,0.052947052947052944,85.04069706735268,2.715632361742017,0
444,Baseline: results/text-simplification/nts_test_selected/result_nts_search_2_epoch13_10.27.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_25_epoch12_10.21.t7_5_h1,87.21526223812337,,87.22452761764137,2.4472458128187426,87.78397316682823,0.2077922077922078,87.78311057532261,2.3990330360641963,0
445,Baseline: results/text-simplification/nts_test_selected/result_nts_search_2_epoch13_10.27.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_21_epoch14_10.30.t7_5_h1,87.21526223812337,,87.22452761764137,2.4472458128187426,88.75854584293633,0.08391608391608392,88.72938885045697,2.218190787354388,0
446,Baseline: results/text-simplification/nts_test_selected/result_nts_search_2_epoch13_10.27.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_18_epoch13_10.49.t7_5_h1,87.21526223812337,,87.22452761764137,2.4472458128187426,88.67507995231249,0.07092907092907093,88.62195135068596,2.232488928923715,0
447,Baseline: results/text-simplification/nts_test_selected/result_nts_search_2_epoch13_10.27.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_1_epoch11_10.32.t7_5_h1,87.21526223812337,,87.22452761764137,2.4472458128187426,88.77459912522352,0.057942057942057944,88.7764543827047,2.3837624806836146,0
448,Baseline: results/text-simplification/nts_test_selected/result_nts_search_2_epoch13_10.27.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_37_epoch14_10.20.t7_5_h1,87.21526223812337,,87.22452761764137,2.4472458128187426,88.3963157687157,0.08591408591408592,88.41291198220345,2.4980638248437117,0
449,Baseline: results/text-simplification/nts_test_selected/result_nts_search_2_epoch13_10.27.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_20_epoch11_10.22.t7_5_h1,87.21526223812337,,87.22452761764137,2.4472458128187426,86.99667560093822,0.3096903096903097,87.01687571575324,2.427102453600618,0
450,Baseline: results/text-simplification/nts_test_selected/result_nts_search_2_epoch13_10.27.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_19_epoch14_10.43.t7_5_h1,87.21526223812337,,87.22452761764137,2.4472458128187426,88.63554359646874,0.07192807192807193,88.66766324976408,2.31470970258804,0
451,Baseline: results/text-simplification/nts_test_selected/result_nts_search_2_epoch13_10.27.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_12_epoch11_10.24.t7_5_h1,87.21526223812337,,87.22452761764137,2.4472458128187426,88.68997481101485,0.07692307692307693,88.71283469021934,2.2218592603785297,0
452,Baseline: results/text-simplification/nts_test_selected/result_nts_search_2_epoch13_10.27.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_38_epoch14_10.32.t7_5_h1,87.21526223812337,,87.22452761764137,2.4472458128187426,88.080528013648,0.14685314685314685,88.06306106505615,2.393028203638387,0
453,Baseline: results/text-simplification/nts_test_selected/result_nts_search_2_epoch13_10.27.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_28_epoch14_10.34.t7_5_h1,87.21526223812337,,87.22452761764137,2.4472458128187426,89.3753371225337,0.016983016983016984,89.38917128248885,2.3659547826974787,1
454,Baseline: results/text-simplification/nts_test_selected/result_nts_search_2_epoch13_10.27.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_34_epoch12_10.34.t7_5_h1,87.21526223812337,,87.22452761764137,2.4472458128187426,89.24262791038683,0.011988011988011988,89.20949251887825,2.277128115462496,1
455,Baseline: results/text-simplification/nts_test_selected/result_nts_search_2_epoch13_10.27.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_30_epoch13_10.16.t7_5_h1,87.21526223812337,,87.22452761764137,2.4472458128187426,89.43034158828905,0.01898101898101898,89.41283723826393,2.1462333547480057,1
456,Baseline: results/text-simplification/nts_test_selected/result_nts_search_2_epoch13_10.27.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_23_epoch13_10.31.t7_5_h1,87.21526223812337,,87.22452761764137,2.4472458128187426,87.54359783592983,0.26173826173826176,87.5413567589357,2.3747593631962047,0
457,Baseline: results/text-simplification/nts_test_selected/result_nts_search_2_epoch13_10.27.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_0_epoch14_10.37.t7_5_h1,87.21526223812337,,87.22452761764137,2.4472458128187426,87.79156146701379,0.19480519480519481,87.80119577190246,2.634399909334867,0
458,Baseline: results/text-simplification/nts_test_selected/result_nts_search_2_epoch13_10.27.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_32_epoch13_10.24.t7_5_h1,87.21526223812337,,87.22452761764137,2.4472458128187426,88.59671505222447,0.07792207792207792,88.58141878544778,2.178758247398221,0
459,Baseline: results/text-simplification/nts_test_selected/result_nts_search_2_epoch13_10.27.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_17_epoch13_10.13.t7_5_h1,87.21526223812337,,87.22452761764137,2.4472458128187426,87.4434488118232,0.32167832167832167,87.46838050119042,2.340934224269695,0
460,Baseline: results/text-simplification/nts_test_selected/result_nts_search_2_epoch13_10.27.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_22_epoch13_10.32.t7_5_h1,87.21526223812337,,87.22452761764137,2.4472458128187426,88.33747406220984,0.11988011988011989,88.32558452817207,2.2342439023061047,0
461,Baseline: results/text-simplification/nts_test_selected/result_nts_search_2_epoch13_10.27.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_4_epoch9_10.63.t7_5_h1,87.21526223812337,,87.22452761764137,2.4472458128187426,87.14864780927392,0.4005994005994006,87.19074255446908,2.4963346556447235,0
462,Baseline: results/text-simplification/nts_test_selected/result_nts_search_2_epoch13_10.27.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_15_epoch13_10.33.t7_5_h1,87.21526223812337,,87.22452761764137,2.4472458128187426,87.79194880155316,0.2037962037962038,87.77334008808484,2.5743121108754394,0
463,Baseline: results/text-simplification/nts_test_selected/result_nts_search_2_epoch13_10.27.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_36_epoch13_10.29.t7_5_h1,87.21526223812337,,87.22452761764137,2.4472458128187426,88.08237181910852,0.16083916083916083,88.08860634996405,2.3418188558354274,0
464,Baseline: results/text-simplification/nts_test_selected/result_nts_search_2_epoch13_10.27.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_11_epoch13_10.30.t7_5_h1,87.21526223812337,,87.22452761764137,2.4472458128187426,88.70044429877855,0.058941058941058944,88.69145036380432,2.247682116510802,0
465,Baseline: results/text-simplification/nts_test_selected/result_nts_search_2_epoch13_10.27.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_3_epoch12_10.30.t7_5_h1,87.21526223812337,,87.22452761764137,2.4472458128187426,84.53254284904402,0.01998001998001998,84.49422105402822,2.884057142554674,1
466,Baseline: results/text-simplification/nts_test_selected/result_nts_search_35_epoch12_10.39.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_14_epoch12_10.49.t7_5_h1,89.2327912326083,,89.26235697052515,2.2229172580831076,85.07422738199156,0.002997002997002997,85.04069706735268,2.715632361742017,1
467,Baseline: results/text-simplification/nts_test_selected/result_nts_search_35_epoch12_10.39.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_25_epoch12_10.21.t7_5_h1,89.2327912326083,,89.26235697052515,2.2229172580831076,87.78397316682823,0.06693306693306693,87.78311057532261,2.3990330360641963,0
468,Baseline: results/text-simplification/nts_test_selected/result_nts_search_35_epoch12_10.39.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_21_epoch14_10.30.t7_5_h1,89.2327912326083,,89.26235697052515,2.2229172580831076,88.75854584293633,0.23576423576423577,88.72938885045697,2.218190787354388,0
469,Baseline: results/text-simplification/nts_test_selected/result_nts_search_35_epoch12_10.39.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_18_epoch13_10.49.t7_5_h1,89.2327912326083,,89.26235697052515,2.2229172580831076,88.67507995231249,0.2137862137862138,88.62195135068596,2.232488928923715,0
470,Baseline: results/text-simplification/nts_test_selected/result_nts_search_35_epoch12_10.39.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_1_epoch11_10.32.t7_5_h1,89.2327912326083,,89.26235697052515,2.2229172580831076,88.77459912522352,0.22377622377622378,88.7764543827047,2.3837624806836146,0
471,Baseline: results/text-simplification/nts_test_selected/result_nts_search_35_epoch12_10.39.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_37_epoch14_10.20.t7_5_h1,89.2327912326083,,89.26235697052515,2.2229172580831076,88.3963157687157,0.15084915084915085,88.41291198220345,2.4980638248437117,0
472,Baseline: results/text-simplification/nts_test_selected/result_nts_search_35_epoch12_10.39.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_20_epoch11_10.22.t7_5_h1,89.2327912326083,,89.26235697052515,2.2229172580831076,86.99667560093822,0.01898101898101898,87.01687571575324,2.427102453600618,1
473,Baseline: results/text-simplification/nts_test_selected/result_nts_search_35_epoch12_10.39.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_19_epoch14_10.43.t7_5_h1,89.2327912326083,,89.26235697052515,2.2229172580831076,88.63554359646874,0.21178821178821178,88.66766324976408,2.31470970258804,0
474,Baseline: results/text-simplification/nts_test_selected/result_nts_search_35_epoch12_10.39.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_12_epoch11_10.24.t7_5_h1,89.2327912326083,,89.26235697052515,2.2229172580831076,88.68997481101485,0.17882117882117882,88.71283469021934,2.2218592603785297,0
475,Baseline: results/text-simplification/nts_test_selected/result_nts_search_35_epoch12_10.39.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_38_epoch14_10.32.t7_5_h1,89.2327912326083,,89.26235697052515,2.2229172580831076,88.080528013648,0.1038961038961039,88.06306106505615,2.393028203638387,0
476,Baseline: results/text-simplification/nts_test_selected/result_nts_search_35_epoch12_10.39.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_28_epoch14_10.34.t7_5_h1,89.2327912326083,,89.26235697052515,2.2229172580831076,89.3753371225337,0.3546453546453546,89.38917128248885,2.3659547826974787,0
477,Baseline: results/text-simplification/nts_test_selected/result_nts_search_35_epoch12_10.39.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_34_epoch12_10.34.t7_5_h1,89.2327912326083,,89.26235697052515,2.2229172580831076,89.24262791038683,0.3996003996003996,89.20949251887825,2.277128115462496,0
478,Baseline: results/text-simplification/nts_test_selected/result_nts_search_35_epoch12_10.39.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_30_epoch13_10.16.t7_5_h1,89.2327912326083,,89.26235697052515,2.2229172580831076,89.43034158828905,0.34465534465534464,89.41283723826393,2.1462333547480057,0
479,Baseline: results/text-simplification/nts_test_selected/result_nts_search_35_epoch12_10.39.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_23_epoch13_10.31.t7_5_h1,89.2327912326083,,89.26235697052515,2.2229172580831076,87.54359783592983,0.04695304695304695,87.5413567589357,2.3747593631962047,1
480,Baseline: results/text-simplification/nts_test_selected/result_nts_search_35_epoch12_10.39.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_0_epoch14_10.37.t7_5_h1,89.2327912326083,,89.26235697052515,2.2229172580831076,87.79156146701379,0.06693306693306693,87.80119577190246,2.634399909334867,0
481,Baseline: results/text-simplification/nts_test_selected/result_nts_search_35_epoch12_10.39.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_32_epoch13_10.24.t7_5_h1,89.2327912326083,,89.26235697052515,2.2229172580831076,88.59671505222447,0.2017982017982018,88.58141878544778,2.178758247398221,0
482,Baseline: results/text-simplification/nts_test_selected/result_nts_search_35_epoch12_10.39.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_17_epoch13_10.13.t7_5_h1,89.2327912326083,,89.26235697052515,2.2229172580831076,87.4434488118232,0.04895104895104895,87.46838050119042,2.340934224269695,1
483,Baseline: results/text-simplification/nts_test_selected/result_nts_search_35_epoch12_10.39.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_22_epoch13_10.32.t7_5_h1,89.2327912326083,,89.26235697052515,2.2229172580831076,88.33747406220984,0.13786213786213786,88.32558452817207,2.2342439023061047,0
484,Baseline: results/text-simplification/nts_test_selected/result_nts_search_35_epoch12_10.39.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_4_epoch9_10.63.t7_5_h1,89.2327912326083,,89.26235697052515,2.2229172580831076,87.14864780927392,0.029970029970029972,87.19074255446908,2.4963346556447235,1
485,Baseline: results/text-simplification/nts_test_selected/result_nts_search_35_epoch12_10.39.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_15_epoch13_10.33.t7_5_h1,89.2327912326083,,89.26235697052515,2.2229172580831076,87.79194880155316,0.08191808191808192,87.77334008808484,2.5743121108754394,0
486,Baseline: results/text-simplification/nts_test_selected/result_nts_search_35_epoch12_10.39.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_36_epoch13_10.29.t7_5_h1,89.2327912326083,,89.26235697052515,2.2229172580831076,88.08237181910852,0.1038961038961039,88.08860634996405,2.3418188558354274,0
487,Baseline: results/text-simplification/nts_test_selected/result_nts_search_35_epoch12_10.39.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_11_epoch13_10.30.t7_5_h1,89.2327912326083,,89.26235697052515,2.2229172580831076,88.70044429877855,0.21178821178821178,88.69145036380432,2.247682116510802,0
488,Baseline: results/text-simplification/nts_test_selected/result_nts_search_35_epoch12_10.39.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_3_epoch12_10.30.t7_5_h1,89.2327912326083,,89.26235697052515,2.2229172580831076,84.53254284904402,0.003996003996003996,84.49422105402822,2.884057142554674,1
489,Baseline: results/text-simplification/nts_test_selected/result_nts_search_14_epoch12_10.49.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_25_epoch12_10.21.t7_5_h1,85.07422738199156,,85.04069706735268,2.715632361742017,87.78397316682823,0.011988011988011988,87.78311057532261,2.3990330360641963,1
490,Baseline: results/text-simplification/nts_test_selected/result_nts_search_14_epoch12_10.49.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_21_epoch14_10.30.t7_5_h1,85.07422738199156,,85.04069706735268,2.715632361742017,88.75854584293633,0.001998001998001998,88.72938885045697,2.218190787354388,1
491,Baseline: results/text-simplification/nts_test_selected/result_nts_search_14_epoch12_10.49.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_18_epoch13_10.49.t7_5_h1,85.07422738199156,,85.04069706735268,2.715632361742017,88.67507995231249,0.000999000999000999,88.62195135068596,2.232488928923715,1
